year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
1980.0,0,9281507.5,0.0,0.0,0.0,3656351.4375,0.0,217974784.0,8522112.0,0.0,56054672.0,0.0,0.0,8522112.0,0.0,0.0,4865761.0,15834814.0,0.0,0.0,0.0,0.0,0.01064516194221805,0.0,0.0,843773.4750000001,2250062.5,1406289.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16031695.75,16031695.75,0.0,0.0,0.0,0.0,16031695.75,16031695.75,0.0,0.0,0.0,0.0,0.0,56054672.0,0.04014049890435538,0.015052687758123,0.15203214461766898,0.041073136599383775,0.0
1981.0,1,5906413.625,281257.8125,0.0,0.0,3937609.3125,0.0,213193408.0,7931471.5,0.0,54901520.0,0.0,0.0,7931471.5,0.0,0.0,3431345.0,15806688.0,0.0,0.0,0.0,0.0,0.006926121309763949,0.0095969303130372,0.0,562515.65,562515.625,-1406289.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968804.625,281257.8125,0.0,0.0,0.0,0.0,18000500.375,16312953.5625,0.0,0.0,0.0,0.0,0.0,54901520.0,0.010245902572460653,0.010245903027821452,0.14446724790133314,0.02927063478902353,0.0
1982.0,2,5906413.875,618767.189453125,0.0,0.0,5062640.625,0.0,212630880.0,8240854.0,0.0,54648384.0,337509.375,0.0,8240854.0,337509.375,0.0,3965734.75,15553556.0,0.0,0.0,0.0,0.0,0.006944445081307099,0.02154750554146182,0.0,562515.65,281257.8125,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125031.25,281257.8125,0.0,0.0,0.0,0.0,19125531.625,16594211.375,0.0,0.0,0.0,0.0,0.0,54648384.0,0.005146681235807448,0.010293362929084967,0.150797761924671,0.03412391217807107,0.01161665214424707
1983.0,3,4809508.4375,309383.595703125,0.0,0.0,4500124.9375,0.0,213474656.0,7397081.5,0.0,54648384.0,618767.25,0.0,7397081.5,618767.25,0.0,3403219.25,16397330.0,28125.783203125,0.0,0.0,0.0,0.005632411509191049,0.010880318153401859,0.0,562515.65,281257.8125,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153157.03125,843773.4375,28125.783203125,28125.783203125,0.0,0.0,20278688.65625,17437984.8125,28125.783203125,28125.783203125,0.0,0.0,0.0,54648384.0,0.005146681235807448,0.010293362929084967,0.13535773537237625,0.02928364152688752,0.02129719774895842
1984.0,4,5343898.25,281257.8125,0.0,0.0,3656351.5625,0.0,214318432.0,8550238.0,0.0,54957768.0,900025.0625,0.0,8550238.0,900025.0625,0.0,3712602.75,16987970.0,28125.783203125,0.0,0.0,0.0,0.006233596196243168,0.009980041292404908,0.0,562515.65,1125031.25,843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406289.0625,1125031.25,0.0,0.0,0.0,0.0,21684977.71875,18563016.0625,28125.783203125,28125.783203125,0.0,0.0,0.0,54957768.0,0.02047083225796215,0.010235416583875823,0.15557833425840728,0.03191489457725372,0.03094778183480438
1985.0,5,4500124.875,843773.4375,0.0,0.0,4218867.125,0.0,217131008.0,6609559.0,0.0,54985896.0,618767.25,0.0,6609559.0,618767.25,0.0,2615697.5,16734838.0,871899.25,0.0,0.0,0.0,0.005181347561146126,0.029615008736272652,0.0,843773.4750000001,281257.8125,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250313.0,0.0,843773.4375,843773.4375,0.0,0.0,32935290.71875,18563016.0625,871899.220703125,871899.220703125,0.0,0.0,0.0,54985896.0,0.005115090104196902,0.015345270994583776,0.12020462483688545,0.02246376954728552,0.021256043418487965
1986.0,6,3375093.75,28125.783203125,0.0,0.0,3375093.75,0.0,218818560.0,6047043.0,0.0,55267152.0,84377.3515625,0.0,6047043.0,84377.3515625,0.0,2868829.5,17297354.0,871899.25,0.0,0.0,0.0,0.0038560414505058437,0.0009689924355852068,0.0,843773.4750000001,843773.4375,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3093835.9375,1125031.25,0.0,0.0,0.0,0.0,36029126.65625,19688047.3125,871899.220703125,871899.220703125,0.0,0.0,0.0,55267152.0,0.01526717782562778,0.01526717850415017,0.10941477498243442,0.02463768259076378,0.0028985513508504586
1987.0,7,1968804.6875,0.0,0.0,0.0,1687546.875,0.0,220787344.0,5203271.0,0.0,55548408.0,84377.3515625,0.0,5203271.0,84377.3515625,0.0,2306314.0,17297354.0,871899.25,0.0,0.0,0.0,0.0022292997549488163,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687546.875,281257.8125,0.0,0.0,0.0,0.0,37716673.53125,19969305.125,871899.220703125,871899.220703125,0.0,0.0,0.0,55548408.0,0.01012658409580343,0.015189876818792001,0.0936709293270835,0.019806765193482144,0.0028985513508504586
1988.0,8,2531320.3125,309383.595703125,0.0,0.0,1968804.6875,0.0,223037408.0,5203271.0,0.0,56110928.0,393760.9375,0.0,5203271.0,393760.9375,0.0,2278188.25,17297354.0,871899.25,0.0,0.0,0.0,0.002837327082482056,0.01056676395649986,0.0,843773.4750000001,281257.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278188.25,0.0,0.0,0.0,0.0,0.0,39994861.78125,19969305.125,871899.220703125,871899.220703125,0.0,0.0,0.0,56110928.0,0.005012531828024659,0.015037596152392991,0.09273186499428418,0.01919431461502521,0.013270143619575384
1989.0,9,3656351.5625,0.0,0.0,0.0,3656351.5625,0.0,224443696.0,4922013.0,0.0,56392184.0,112503.1328125,0.0,4922013.0,112503.1328125,0.0,2278188.25,17578612.0,871899.25,0.0,0.0,0.0,0.004072682400600817,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687546.875,281257.8125,0.0,0.0,0.0,0.0,41682408.65625,20250562.9375,871899.220703125,871899.220703125,0.0,0.0,0.0,56392184.0,0.00997506365421137,0.014962596146302829,0.0872818296946967,0.019014086170393397,0.0037558691855005184
1990.0,10,1406289.0625,281257.8125,0.0,0.0,843773.4375,0.0,226131232.0,3234465.0,0.0,56392184.0,112503.1328125,0.0,3234465.0,112503.1328125,0.0,1153157.0,17859870.0,871899.25,0.0,0.0,0.0,0.001554726706769103,0.009425071647882246,0.0,562515.65,843773.4375,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8437733.9375,281257.8125,0.0,0.0,0.0,0.0,50120142.59375,20531820.75,871899.220703125,871899.220703125,0.0,0.0,0.0,56392184.0,0.014962595481317056,0.00997506409753522,0.05735661878248943,0.009624413858684566,0.0037558691855005184
1991.0,11,1687546.875,0.0,0.0,0.0,1125031.25,0.0,225568736.0,3543848.5,0.0,56139052.0,112503.1328125,0.0,3543848.5,112503.1328125,0.0,1462540.75,18169254.0,871899.25,0.0,0.0,0.0,0.001870324435164632,0.0,0.0,562515.65,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656351.5625,562515.625,0.0,0.0,0.0,0.0,53776494.15625,21094336.375,871899.220703125,871899.220703125,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.010020041841818064,0.06312626191122714,0.012195124950979049,0.003752346078630707
1992.0,12,1406289.0625,0.0,0.0,0.0,1406289.0625,0.0,222756144.0,2981333.0,0.0,55295280.0,112503.1328125,0.0,2981333.0,112503.1328125,0.0,1181282.875,19013026.0,871899.25,0.0,0.0,0.0,0.0015782831364911758,0.0,0.0,843773.4750000001,1125031.25,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531320.3125,843773.4375,0.0,0.0,0.0,0.0,56307814.46875,21938109.8125,871899.220703125,871899.220703125,0.0,0.0,0.0,55295280.0,0.020345882144009397,0.015259412286184283,0.05391659107251107,0.009943183348595537,0.0037878794335220755
1993.0,13,1715672.6875,28125.783203125,0.0,0.0,1968804.6875,0.0,225849984.0,2390691.25,0.0,55857792.0,112503.1328125,0.0,2390691.25,112503.1328125,0.0,1153157.0,19294284.0,900025.0,0.0,0.0,0.0,0.0018991286352050395,0.0009328360290084617,0.0,562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278188.25,281257.8125,28125.783203125,28125.783203125,0.0,0.0,58586002.71875,22219367.625,900025.00390625,900025.00390625,0.0,0.0,0.0,55857792.0,0.0,0.010070495625749045,0.042799601709999566,0.009526023502498204,0.0037174729452331364
1994.0,14,1687546.875,0.0,0.0,0.0,1687546.875,0.0,227818784.0,2671949.0,0.0,56420312.0,112503.1328125,0.0,2671949.0,112503.1328125,0.0,1153157.0,19856800.0,900025.0,0.0,0.0,0.0,0.0018518522105271178,0.0,0.0,843773.4750000001,562515.625,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968804.6875,562515.625,0.0,0.0,0.0,0.0,60554807.40625,22781883.25,900025.00390625,900025.00390625,0.0,0.0,0.0,56420312.0,0.009970090647495888,0.01495513663589808,0.04735792669845569,0.0093521908169805,0.003649635793116116
1995.0,15,1406289.0625,281257.8125,0.0,0.0,1406289.0625,0.0,228100048.0,2643823.25,0.0,56420312.0,365635.15625,0.0,2643823.25,365635.15625,0.0,1153157.0,19294284.0,928150.8125,0.0,0.0,0.0,0.0015413072847095587,0.009407339178684566,0.0,843773.4750000001,281257.8125,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5934539.8125,0.0,28125.783203125,28125.783203125,0.0,0.0,66489347.21875,22781883.25,928150.787109375,928150.787109375,0.0,0.0,0.0,56420312.0,0.004985045323747944,0.01495513663589808,0.04685942271995944,0.009526023502498204,0.012081786233018066
1996.0,16,2812578.125,281257.8125,0.0,0.0,2250062.5,0.0,227818784.0,2925081.0,0.0,56420312.0,365635.15625,0.0,2925081.0,365635.15625,0.0,1153157.0,19575542.0,1209408.5,0.0,0.0,0.0,0.0030864203508785297,0.009496677706497566,0.0,843773.4750000001,281257.8125,-562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528250.6875,843773.4375,281257.8125,281257.8125,0.0,0.0,71017597.90625,23625656.6875,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56420312.0,0.004985045323747944,0.01495513663589808,0.0518444669359503,0.009615385898202253,0.012195123908689718
1997.0,17,1125031.25,0.0,0.0,0.0,1125031.25,0.0,227818784.0,1800050.0,0.0,56139052.0,84377.3515625,0.0,1800050.0,84377.3515625,0.0,871899.25,18731768.0,1209408.5,0.0,0.0,0.0,0.001234568140351412,0.0,0.0,843773.4750000001,843773.4375,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531320.3125,0.0,0.0,0.0,0.0,0.0,73548918.21875,23625656.6875,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56139052.0,0.01503006209474289,0.015030062762727095,0.03206413246878483,0.00748069611527863,0.0028957534992768625
1998.0,18,1125031.25,0.0,28125.783203125,0.0,843773.4375,0.0,225568736.0,2053182.0,28125.783203125,55857792.0,56251.56640625,28125.783203125,2081307.75,84377.3515625,0.0,871899.25,19013026.0,1209408.5,0.0,0.0,0.0,0.0012468829567764213,0.0,98.52218727785214,843773.4750000001,1125031.25,0.0,57.142823016843714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559446.125,562515.625,0.0,0.0,0.0,0.0,76108364.34375,24188172.3125,1209408.599609375,1209408.599609375,0.0,0.0,0.0,55857792.0,0.02014099035636783,0.01510574343862357,0.03675730684091487,0.007627954030317272,0.001968504332032465
1999.0,19,1687546.875,0.0,0.0,0.0,1406289.0625,0.0,226412496.0,2334439.75,28125.783203125,56139052.0,56251.56640625,28125.783203125,2362565.5,84377.3515625,0.0,1153157.0,19294284.0,1209408.5,0.0,0.0,0.0,0.0018633543916674988,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250062.5,281257.8125,0.0,0.0,0.0,0.0,78358426.84375,24469430.125,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.015030062762727095,0.04158317012549482,0.010088583727693968,0.001968504332032465
2000.0,20,1687546.875,281257.8125,28125.783203125,0.0,1687546.875,0.0,226693760.0,2306314.0,56251.56640625,56420312.0,309383.59375,56251.56640625,2362565.5,365635.15625,0.0,871899.25,19294284.0,1209408.5,0.0,0.0,0.0,0.0018610424863481025,0.009852217978239356,97.65626887428222,562515.65,562515.625,281257.825,44.44441790198955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218867.0,281257.8125,0.0,0.0,0.0,0.0,82577293.84375,24750687.9375,1209408.599609375,1209408.599609375,0.0,0.0,0.0,56420312.0,0.009970090647495888,0.00997009109059872,0.04087737054697606,0.007553607441066044,0.010721248886927034
2001.0,21,562515.625,28125.783203125,0.0,0.0,562515.625,0.0,226412496.0,1462540.5,56251.56640625,56139052.0,56251.56640625,56251.56640625,1518792.25,112503.1328125,0.0,562515.625,19294284.0,1490666.5,0.0,0.0,0.0,0.0006211181305558329,0.0009861934921778068,0.0,562515.65,562515.625,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4528250.625,281257.8125,281257.8125,281257.8125,0.0,0.0,87105544.46875,25031945.75,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56139052.0,0.010020041396495259,0.010020041841818064,0.02605210540427366,0.004921260488336456,0.001968504332032465
2002.0,22,28125.783203125,0.0,0.0,0.0,281257.8125,0.0,227537536.0,590641.4375,56251.56640625,56139052.0,28125.783203125,56251.56640625,646893.0625,84377.3515625,0.0,281257.8125,19013026.0,1490666.5,0.0,0.0,0.0,3.090235538448148e-05,0.0,0.0,843773.4750000001,843773.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,89918122.59375,25313203.5625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56139052.0,0.01503006209474289,0.015030062762727095,0.010521044022973526,0.002510040530250052,0.0010040162818214322
2003.0,23,281257.8125,0.0,0.0,0.0,281257.8125,0.0,227537536.0,590641.4375,56251.56640625,56392184.0,28125.783203125,56251.56640625,646893.0625,84377.3515625,0.0,281257.8125,19547416.0,1462540.5,0.0,0.0,0.0,0.0003090235323854434,0.0,0.0,562515.65,590641.375,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840703.9375,562515.625,0.0,0.0,0.0,0.0,92758826.53125,25875719.1875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56392184.0,0.01047381628276713,0.00997506409753522,0.010473817391076749,0.002487562554822145,0.0009950250910258985
2004.0,24,281257.8125,0.0,0.0,28125.783203125,281257.8125,0.0,228662560.0,590641.4375,28125.783203125,56898448.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19491164.0,1434414.75,0.0,0.0,0.0,0.0003075031309235758,0.0,0.0,562515.65,28125.783203125,0.0,0.0,37.49997760480368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250062.5,0.0,0.0,0.0,0.0,0.0,95008889.03125,25875719.1875,1490666.412109375,1490666.412109375,0.0,0.0,98.71670524130218,56898448.0,0.0004943154724207064,0.009886309201263276,0.010380624749202299,0.002467917459654158,0.0009871670524130218
2005.0,25,0.0,0.0,0.0,0.0,0.0,0.0,232037664.0,590641.4375,28125.783203125,57742220.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,20053680.0,1434414.75,0.0,0.0,0.0,0.0,0.0,0.0,843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218867.0625,562515.625,0.0,0.0,0.0,0.0,99227756.09375,26438234.8125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57742220.0,0.0,0.014612764715315762,0.010228935387312784,0.0024437931246908957,0.0009775173177576152
2006.0,26,281257.8125,0.0,0.0,0.0,281257.8125,0.0,229787584.0,590641.4375,28125.783203125,57179704.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19772422.0,1153157.0,0.0,0.0,0.0,0.000305997617020944,0.0,0.0,562515.65,281257.8125,-843773.4750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3403219.5,281257.8125,0.0,0.0,0.0,0.0,102630975.59375,26719492.625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57179704.0,0.004918839952371912,0.009837680341961896,0.010329564446503606,0.002467917459654158,0.0009871670524130218
2007.0,27,0.0,0.0,0.0,0.0,0.0,0.0,226412496.0,590641.4375,28125.783203125,56335932.0,28125.783203125,28125.783203125,618767.25,56251.56640625,0.0,281257.8125,19209908.0,871899.1875,0.0,0.0,0.0,0.0,0.0,0.0,843773.4750000001,1406289.0,-281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,105443553.71875,27000750.4375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56335932.0,0.024962558531915296,0.014977536450448713,0.0104842756040674,0.0025176236142578916,0.0010070495156352035
2008.0,28,281257.8125,0.0,0.0,28125.783203125,281257.8125,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,281257.8125,19463040.0,871899.1875,0.0,281257.8125,0.0,0.000308642035087853,0.0,0.0,562515.65,281257.8125,0.0,0.0,49.999970139738245,281257.8125,281257.8125,281257.8125,281257.8125,0.0,0.0,0.0,0.0,2812578.125,281257.8125,0.0,0.0,0.0,0.0,108256131.84375,27282008.25,1490666.412109375,1490666.412109375,0.0,0.0,99.80041609183229,56589064.0,0.004970179618097235,0.009940359677975942,0.005467197579906958,0.0024950102290360204,0.0009980041609183228
2009.0,29,562515.625,0.0,0.0,0.0,562515.625,0.0,229787584.0,590641.4375,0.0,57151580.0,28125.783203125,0.0,590641.4375,28125.783203125,0.0,281257.8125,19744296.0,871899.1875,0.0,562515.625,0.0,0.000611995234041888,0.0,0.0,843773.4750000001,281257.8125,0.0,0.0,0.0,281257.8125,562515.625,843773.4375,1125031.25,0.0,0.0,0.0,0.0,2531320.3125,562515.625,0.0,0.0,0.0,0.0,110787452.15625,27844523.875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57151580.0,0.004921260488336456,0.014763782121159207,0.010334647572298088,0.0024950102290360204,0.0009980041609183228
2010.0,30,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19744296.0,871899.1875,0.0,1125031.25,0.0,0.0,0.0,0.0,562515.65,1406289.0,281257.825,0.0,0.0,562515.625,1125031.25,1687546.875,2812578.125,0.0,0.0,0.0,0.0,3656351.5625,562515.625,0.0,0.0,0.0,0.0,114443803.71875,28407039.5,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.024850896986032496,0.009940359677975942,0.005467197579906958,0.0,0.0009980041609183228
2011.0,31,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,1406289.0,0.0,0.0,0.0,0.0,843773.4750000001,843773.4375,0.0,0.0,0.0,281257.8125,1406289.0625,281257.8125,3093835.9375,0.0,0.0,0.0,0.0,3684477.1875,281257.8125,0.0,0.0,0.0,0.0,118128280.90625,28688297.3125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.014910538854291706,0.014910539516963915,0.005467197579906958,0.0,0.0009980041609183228
2012.0,32,0.0,0.0,0.0,0.0,0.0,0.0,226693760.0,309383.59375,0.0,56307808.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,1968804.5,0.0,0.0,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,562515.625,1968804.6875,1687546.875,4781382.8125,0.0,0.0,0.0,0.0,2812578.125,562515.625,0.0,0.0,0.0,0.0,120940859.03125,29250812.9375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56307808.0,0.019980022131211358,0.00999001150959384,0.005494506086083124,0.0,0.0010183301271385514
2013.0,33,0.0,0.0,0.0,0.0,0.0,0.0,227818784.0,309383.59375,0.0,56589064.0,28125.783203125,0.0,309383.59375,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,2250062.5,0.0,0.0,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,281257.8125,2250062.5,843773.4375,5625156.25,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,123472179.34375,29532070.75,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56589064.0,0.004970179618097235,0.009940359677975942,0.005467197579906958,0.0,0.0010183301271385514
2014.0,34,0.0,0.0,28125.783203125,0.0,0.0,0.0,228381312.0,0.0,28125.783203125,56870320.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19181782.0,590641.375,0.0,2531320.25,0.0,0.0,0.0,101.93681804673678,562515.65,843773.4375,562515.65,58.82348608031072,0.0,281257.8125,2531320.3125,562515.625,6187671.875,0.0,0.0,0.0,0.0,3375093.75,562515.625,0.0,0.0,0.0,0.0,126847273.09375,30094586.375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,56870320.0,0.014836797779579929,0.009891198959316564,0.0,0.0,0.0
2015.0,35,0.0,0.0,0.0,0.0,0.0,0.0,231756400.0,0.0,28125.783203125,57714096.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19463040.0,590641.375,0.0,2531320.25,0.0,0.0,0.0,0.0,843773.4750000001,281257.8125,281257.825,0.0,0.0,0.0,2531320.3125,0.0,6187671.875,0.0,0.0,0.0,0.0,3093835.9375,281257.8125,0.0,0.0,0.0,0.0,129941109.03125,30375844.1875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57714096.0,0.004873294948603197,0.014619885495564205,0.0,0.0,0.0
2016.0,36,0.0,0.0,0.0,0.0,0.0,0.0,232881440.0,0.0,28125.783203125,57995352.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,2812578.0,0.0,0.0,0.0,0.0,562515.65,281257.8125,0.0,0.0,0.0,281257.8125,2812578.125,562515.625,6750187.5,0.0,0.0,0.0,0.0,3375093.6875,281257.8125,0.0,0.0,0.0,0.0,133316202.71875,30657102.0,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57995352.0,0.004849661271130831,0.00969932297333069,0.0,0.0,0.0
2017.0,37,0.0,0.0,0.0,0.0,0.0,0.0,231756400.0,0.0,28125.783203125,57714096.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,19744296.0,590641.375,0.0,3093835.75,0.0,0.0,0.0,0.0,562515.65,562515.625,-281257.825,0.0,0.0,281257.8125,3093835.9375,562515.625,7312703.125,0.0,0.0,0.0,0.0,3375093.75,562515.625,0.0,0.0,0.0,0.0,136691296.46875,31219617.625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,57714096.0,0.009746589897206394,0.009746590330376136,0.0,0.0,0.0
2018.0,38,0.0,0.0,0.0,0.0,0.0,0.0,234006464.0,0.0,28125.783203125,58276608.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20025554.0,590641.375,0.0,3375093.5,0.0,0.0,0.0,0.0,562515.65,281257.8125,281257.825,0.0,0.0,281257.8125,3375093.75,281257.8125,7593960.9375,0.0,0.0,0.0,0.0,2531320.3125,562515.625,0.0,0.0,0.0,0.0,139222616.78125,31782133.25,1490666.412109375,1490666.412109375,0.0,0.0,0.0,58276608.0,0.004826255716530379,0.00965251186204935,0.0,0.0,0.0
2019.0,39,0.0,0.0,0.0,0.0,0.0,0.0,236256528.0,0.0,28125.783203125,58839128.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20306812.0,590641.375,0.0,3937609.0,0.0,0.0,0.0,0.0,562515.65,0.0,0.0,0.0,0.0,562515.625,3937609.375,562515.625,8156476.5625,0.0,0.0,0.0,0.0,3375093.75,281257.8125,0.0,0.0,0.0,0.0,142597710.53125,32063391.0625,1490666.412109375,1490666.412109375,0.0,0.0,0.0,58839128.0,0.0,0.009560230906209215,0.0,0.0,0.0
2020.0,40,0.0,0.0,0.0,0.0,0.0,0.0,239631616.0,0.0,28125.783203125,59682900.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20588070.0,590641.375,0.0,4500125.0,0.0,0.0,0.0,0.0,562515.65,0.0,281257.825,0.0,0.0,562515.625,4500125.0,1125031.25,9281507.8125,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,145129030.84375,32344648.875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59682900.0,0.0,0.009425072340653689,0.0,0.0,0.0
2021.0,41,0.0,0.0,0.0,0.0,0.0,0.0,238506592.0,0.0,28125.783203125,59401640.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20306812.0,590641.375,0.0,5062641.0,0.0,0.0,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,562515.625,5062640.625,562515.625,9844023.4375,0.0,0.0,0.0,0.0,3656351.4375,281257.8125,0.0,0.0,0.0,0.0,148785382.28125,32625906.6875,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59401640.0,0.01893939712775607,0.009469698984741835,0.0,0.0,0.0
2022.0,42,0.0,0.0,0.0,0.0,0.0,0.0,238506592.0,0.0,28125.783203125,59401640.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20588070.0,590641.375,0.0,5906415.0,0.0,0.0,0.0,0.0,562515.65,843773.4375,281257.825,0.0,0.0,843773.4375,5906414.0625,1687546.875,11531570.3125,0.0,0.0,0.0,0.0,4218867.0625,843773.4375,0.0,0.0,0.0,0.0,153004249.34375,33469680.125,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59401640.0,0.014204547845817051,0.009469698984741835,0.0,0.0,0.0
2023.0,43,0.0,0.0,0.0,0.0,0.0,0.0,239631616.0,0.0,28125.783203125,59682900.0,0.0,28125.783203125,28125.783203125,28125.783203125,0.0,0.0,20869328.0,590641.375,0.0,5906415.0,0.0,0.0,0.0,0.0,562515.65,562515.625,281257.825,0.0,0.0,0.0,5906414.0625,0.0,11531570.3125,0.0,0.0,0.0,0.0,2531320.3125,281257.8125,0.0,0.0,0.0,0.0,155535569.65625,33750937.9375,1490666.412109375,1490666.412109375,0.0,0.0,0.0,59682900.0,0.009425071921773238,0.009425072340653689,0.0,0.0,0.0
